"Movement","File","NumColors","AvgR","AvgG","AvgB","Gray0","Gray25","Gray50","Gray75","Gray100","Gray125","Gray150","Gray175","Gray200","Gray225","Red0","Red25","Red50","Red75","Red100","Red125","Red150","Red175","Red200","Red225","Green0","Green25","Green50","Green75","Green100","Green125","Green150","Green175","Green200","Green225","Blue0","Blue25","Blue50","Blue75","Blue100","Blue125","Blue150","Blue175","Blue200","Blue225"
"CritRealism","Surikov_GrebetsVLodke",-1.26709677419355,0.656,0.425196850393701,0.245059288537549,-1.5321408608161,0.912225705329154,-0.698495748855461,-1.92984075698131,-1.97571552471813,-1.93137254901961,-0.769528978484202,0.605494194279241,-1.97245179063361,-2,-1.91222975153275,-0.0239043824701195,-0.438431805632247,-0.662460567823344,-1.30498399634202,-1.83850557396806,-1.63450556056507,1.04280328232424,-1.81946995539229,-2,-1.04184322033898,0.24585635359116,-1.42112715944492,-1.95290793501295,-1.95161778046568,-1.94637223974763,-0.50400641025641,0.111749347258486,-1.97777777777778,-2,-1.5569637691142,0.715120872175699,-1.65625527604255,-1.911648698396,-1.98236249709909,-1.84382694336968,0.913603371575743,-1.06897599513826,-1.9909887359199,-2
"CritRealism","Surikov_KazakDmitriySokol",0.465161290322581,-0.064,-0.31496062992126,-0.308300395256917,-1.86472889882616,-0.230407523510972,0.455199476782211,-1.23286406646665,-0.663197455912113,-0.613445378151261,-1.03159527040124,-1.28178986122911,-1.66253443526171,-1.89783215282249,-1.63536624717651,-0.477290836653386,-0.617338487023744,-0.843322818086225,-0.670324645633288,-0.885206387466104,-0.56327021340547,-0.858283433133733,-1.45631067961165,-1.85,-1.86599576271186,-0.24585635359116,-0.0379495893514585,-1.04591476336237,-0.744481403084366,-0.982124079915878,-1.05208333333333,-1.43185378590078,-1.69305555555556,-1.89537056259082,-2,-1.55569600252805,-0.260341043390174,-0.00473310544307126,-0.548155024367603,0.159690467815688,-1.10653242800281,-1.63901549680948,-1.86783479349186,-1.94369307203975
"CritRealism","Surikov_MenshikovVBerezove",-2,-1.824,-1.81102362204724,-1.73122529644269,2,-0.629310344827586,-1.32243296272073,-2,-2,-2,-1.98681915099826,-1.97847635230813,-1.96418732782369,-1.90040781283537,2,-0.507569721115538,-1.28547763666483,-1.66140904311251,-2,-2,-2,-1.96362829895764,-1.9653634216741,-1.87211538461538,2,-0.912983425414365,-1.63976210705183,-2,-2,-2,-1.98477564102564,-1.98642297650131,-1.96388888888889,-1.90367448619473,2,-0.666455996207932,-1.92166132027689,-2,-1.98793223485728,-1.94231445655997,-1.98126902364786,-1.97933758735947,-1.96495619524406,-1.89180237372343
"CritRealism","Surikov_PerekhodSuvorovaCherezAlpy",0.474193548387097,-1.168,-1.1496062992126,-1.16205533596838,-1.53325880380101,-0.749216300940439,0.321778940483976,-0.797138241403185,-1.07950274645851,-1.08403361344538,-1.4603605349874,-1.14924950438969,-0.78236914600551,-1.73298991199828,-1.49532107131333,-0.747410358565737,-0.261733848702374,0.487907465825447,-0.527663465935071,-1.26724917143718,-1.234144875263,-1.31692171213129,-1.06796116504854,-1.74326923076923,-1.54078389830508,-0.874309392265193,-0.0923251203625035,-0.755827643042147,-1.01905049894164,-1.31650893796004,-1.43830128205128,-1.21357702349869,-0.797222222222222,-1.72181855926925,-1.52610552417688,-1.03049454890188,-0.724970454161742,-0.709439915855903,-1.208168948712,-1.03763629968343,-1.37906813392648,-1.05925250683683,-1.05782227784731,-1.68534363786917
"CritRealism","Surikov_PortretP.F.Surikovoy",-1.66967741935484,-0.096,-0.425196850393701,-0.450592885375494,-1.96534376746786,0.633228840125392,-0.550686723348594,-1.58919916916686,0.0583983810349812,1.39775910364146,-1.80383795309168,-1.81081846502407,-2,-2,-1.99935463052598,-0.00717131474103586,-0.231916068470458,-1.42586750788644,-1.12391403749428,0.95872250677915,-0.533213104899309,-1.65491239742737,-1.8247179218053,-2,-1.91472457627119,0.422651933701657,-0.982724440668366,-1.49140569813986,0.82189295433928,-0.101997896950578,-1.79567307692308,-1.87676240208877,-2,-2,-1.95646783303485,0.164006952125138,-1.2936012156002,-0.786221404154615,0.943606405198422,-0.950404502286317,-1.91852025286818,-1.99756912792464,-2,-2
"CritRealism","Surikov_UtroStreletskoiKazni",0.246451612903226,1.68,1.71653543307087,1.47826086956522,-1.7333705980995,0.199843260188088,0.113799869195553,-0.924532656358181,-0.928013876843018,-1.10644257703081,-1.76894747044001,-1.83007646559048,-1.83608815426997,-0.794591113972956,-1.75282349144885,-0.169721115537849,-0.251794588625069,-0.0294426919032597,-0.299039780521262,-1.24435070804459,-1.48902915539525,-1.74717232202262,-1.83626344791393,-0.593269230769231,-1.72775423728814,-0.0117403314917127,-0.241857830642877,-0.889569107605368,-0.867856062896885,-1.34910620399579,-1.77323717948718,-1.85274151436031,-1.84305555555556,-0.835789910732821,-1.48753271800523,0.0502449044082793,-0.890427148404525,-0.716802524322903,-1.32142028312834,-1.63418923672177,-1.868883165535,-1.88817988453358,-1.74868585732165,-0.677339221639525
"CritRealism","Surikov_ZhenskiyPortret",-0.881935483870968,1.024,0.803149606299213,0.49802371541502,-0.135830072666294,-0.738244514106583,-0.875081752779595,-1.68336025848142,-1.29343740965597,-0.798319327731092,-1.21767784454352,-1.09600679694138,-1.90633608815427,-1.90641768619876,0.0245240400129074,-0.709163346613546,-1.24019878520155,-1.7055730809674,-1.55189757658893,-1.34799638445315,-1.063420498948,-0.845863827899756,-1.61165048543689,-1.74519230769231,-0.172669491525424,-0.899861878453039,-1.08807703200227,-1.63833294089946,-1.10250982763834,-1.16719242902208,-1.15865384615385,-1.32950391644909,-1.92361111111111,-1.91280880215902,-0.421270147403224,-0.749881497866962,-1.39084923180821,-1.30581120168288,-1.10327222093293,-0.460780865283152,-1.2367127136502,-1.63536918869644,-1.95794743429287,-1.90394700524427
"Icons","Rublev_ApostolPavelIzDeisusnogoChina",-0.105806451612903,0.112,-0.299212598425197,-0.735177865612648,-1.96981553940749,-1.3730407523511,0.503597122302158,0.131548580660051,-0.249204972535415,-0.724089635854342,-1.03314595851909,-1.11639762107052,-1.90220385674931,-1.99914144666237,-1.99096482736367,-1.94103585657371,-1.21369409166207,1.35015772870662,1.72930955647005,-0.345284724314553,-0.756837992185152,-0.615214016411621,-1.29362372080819,-1.9875,-1.93326271186441,-1.2810773480663,0.175021240441801,0.203908641393925,-0.397338977925612,-1.12302839116719,-1.01682692307692,-1.22610966057441,-1.9125,-1.99916960763961,-1.18666482986637,-0.471164480960657,-0.294107715684619,-0.546410728372338,-0.871199814342075,-1.25571579317622,-1.86326387262936,-1.98176845943482,-2,-2
"Icons","Rublev_BozhieMateri",-0.0696774193548387,-0.8,-0.960629921259842,-1.47826086956522,-1.98993851313583,-1.4051724137931,-1.36036625245258,-1.73782598661436,-1.60335357039607,-1.61904761904762,-1.19519286683466,1.62390257717361,2,-1.7467267654003,-1.99483704420781,-1.74581673306773,-1.38487023743788,-1.85909568874869,-1.62871513488797,-1.61193130460982,-1.25338142470694,-0.153027278775782,2,-0.946153846153846,-1.97934322033898,-1.45372928176796,-1.49022939677145,-1.69295973628444,-1.62624735409737,-1.72134595162986,-1.17307692307692,1.37023498694517,2,-1.75171268424331,-1.90632318501171,-1.46026228472113,-1.64274860712477,-1.55613988956087,-1.5507078208401,0.384804783679212,0.970732849449778,0.528106958371316,-1.69862327909887,-1.99779188517803
"Icons","Rublev_DeisusniyChin1",1.46451612903226,-0.368,-0.598425196850394,-1.06719367588933,-2,-1.97021943573668,-0.31131458469588,0.606969766905147,0.838970800809482,0.0420168067226891,-1.17658460942043,-1.47550269045596,-1.9862258953168,-2,-1.99870926105195,-1.97609561752988,-2,-0.593059936908517,1.20256058527663,0.839409460680928,0.610159302675083,-0.765136393878909,-1.26843348202572,-1.98269230769231,-2,-1.92265193370166,-0.0334182951005381,0.655050623969861,0.680374962201391,-0.692954784437434,-1.18349358974359,-1.51958224543081,-1.98194444444444,-2,-0.46480231436837,-0.522989413809449,-0.618267769711295,0.00999211149092821,-1.53956834532374,-1.82694336967992,-1.99063451182393,-2,-2,-2
"Icons","Rublev_DeisusniyChin2",1.55548387096774,1.728,1.85826771653543,2,-1.96143096702068,-1.34247648902821,0.120340091563113,-0.838679898453727,-0.0433651344319167,0.829131652661064,-0.963364993215739,-1.33163409798924,-1.98347107438017,-1.86005580596695,-1.97418522103904,-1.66932270916335,-1.25897294312535,-0.778128286014721,-0.101508916323731,-0.439288942452546,-0.229035166816952,-0.448436460412508,-0.448701128312779,-1.66730769230769,-1.95656779661017,-1.24654696132597,0.0232228830359671,-0.922533553096303,0.289688539461748,-0.017875920084122,-1.10897435897436,-1.52689295039164,-1.9875,-1.86464604525638,-1.31064884970382,-0.304945489018802,0.0698970116495019,-0.181435708651065,-1.44395451380831,-1.80724586704186,-1.94848981503161,-1.97569127924643,-1.9909887359199,-1.82114269942037
"Icons","Rublev_DeisusniyChin3",1.59225806451613,2,1.82677165354331,2,-1.99832308552264,-0.938871473354232,2,0.0346180475421186,-1.13616652211622,-0.0168067226890756,-1.66892808683853,-1.95242141036534,-1.86914600550964,-1.78106889890534,-1.93933526944176,-1.47330677290837,-0.554389839867477,0.834910620399579,0.081390032007316,-0.987646881590841,0.0643222122031861,-0.750942559325793,-1.71660981369719,-1.71057692307692,-1.99258474576271,-0.62085635359116,2,-0.854720979514952,-0.882370728757182,-0.617245005257624,-1.81410256410256,-1.95718015665796,-1.85416666666667,-1.79821465642516,-1.65229370436699,1.30289145204614,-0.390005065000844,-0.98711543518275,-1.92016709213275,-1.97186071051706,-1.97658627955982,-1.94287450622911,-1.88485607008761,-1.7659398288711
"Icons","Rublev_DeisusniyChin4",1.35483870967742,1.424,2,2,-1.98993851313583,-1.37225705329154,0.258992805755396,-0.288483729517655,0.429603931772188,0.00140056022408964,-1.19596821089358,-1.7065986972529,-1.82093663911846,-1.78965443228161,-1.95288802839626,-1.59521912350598,-1.21369409166207,0.103049421661409,0.800182898948331,-0.288641156974992,-0.551247370003006,-0.921268573963185,-0.978745736027289,-1.56923076923077,-1.99046610169492,-1.39295580110497,0.190880770320023,-0.205792323993407,0.567886301784094,-0.472134595162986,-1.38541666666667,-1.81096605744125,-1.84166666666667,-1.79738426406477,-1.87932222069156,0.0729973139516511,0.519669086611514,-0.228766763081778,-1.74379206312369,-1.96201195919803,-1.92882228986186,-1.83105439076269,-1.95294117647059,-1.74606679547336
"Icons","Rublev_EvangelistIoann",1.69483870967742,1.472,1.16535433070866,0.403162055335968,-1.96198993851314,-1.94514106583072,-1.42446043165468,-0.356796676667436,2,0.469187675070028,-1.07578988176003,-1.345227980742,-1.65426997245179,-2,-1.9567602452404,-1.85258964143426,-1.70844837106571,-0.41850683491062,1.3013260173754,1.01175052726725,0.0498948001202284,-0.744732756708805,-1.59695617948045,-1.99038461538462,-1.96345338983051,-1.93093922651934,-1.47436986689323,0.0419119378384742,1.62382824312065,-0.10410094637224,-1.0400641025641,-1.46005221932115,-1.57916666666667,-2,-1.91569086651054,-0.957813240638332,-0.575721762620294,-0.263476202997633,-0.357855650963101,0.0105522335561027,-1.45211894169984,-1.58189000303859,-1.97997496871089,-2
"Icons","Rublev_EvangelistLuka",1.88258064516129,-0.096,0.677165354330709,0.213438735177866,-1.92174399105646,-1.71943573667712,-1.27141922825376,-0.717747519039926,0.72217403873952,0.415966386554622,-1.02771855010661,-0.783347493627867,-1.04407713498623,-1.95192101309294,-1.73991610196838,-1.62788844621514,-1.40806184428493,-0.824395373291272,-0.346593507087334,-0.888821934317566,-0.00541027953110911,-0.539809270348192,-0.488585673051692,-1.47115384615385,-1.94968220338983,-1.76174033149171,-0.983857264231096,-0.389451377442901,0.257030541276081,-0.385909568874869,-1.00641025641026,-0.975456919060052,-0.883333333333333,-1.87959310774341,-1.82642237222758,-0.988781798072365,-0.485902414317069,-0.523271101761767,-0.869343235089348,-0.159690467815688,-0.878014516506673,-1.52354907323002,-1.96795994993742,-2
"Icons","Rublev_Michael_the_Archangel_Zvenigorodskii",1.04516129032258,-1.104,-1.19685039370079,-1.33596837944664,-2,-1.98510971786834,-1.03073904512753,-0.0475421186245096,1.30731425267418,0.411764705882353,-1.54022097305679,-1.25460209572359,-0.951790633608815,-1.88667095943335,-2,-1.99760956175299,-1.95361678630591,-0.6267087276551,1.01600365797897,0.582705634227177,0.310790501953712,-1.16877356398314,-1.31671477302545,-0.955769230769231,-2,-1.94129834254144,-0.912489379779099,0.225570991287968,1.47747202902933,-0.603575184016824,-1.57692307692308,-1.35456919060052,-1.03888888888889,-1.85966369109404,-1.99889791982367,-1.65808184547322,0.636501772750296,1.29634499079674,-0.744024135530285,-1.04045022863173,-1.91664715523297,-1.99756912792464,-1.99799749687109,-2
"Icons","Rublev_PrazdnichniyChin1",1.7341935483871,1.632,2,2,-1.93515930687535,-1.0141065830721,-0.198822759973839,-0.361412416339718,-0.355594102341717,0.46218487394958,-0.974995154099632,-1.53780798640612,-1.90220385674931,-1.91929598626315,-1.99096482736367,-1.7402390438247,-1.11871893981226,-0.94006309148265,-1.01417466849566,-0.601988550768304,-0.273519687406072,-0.161898425371479,-0.141170296510102,-1.55192307692308,-1.88771186440678,-0.958563535911602,0.185216652506372,-0.822698375323758,-0.265497429694587,-0.350157728706625,-1.05608974358974,-1.59268929503916,-1.92361111111111,-1.9227735104837,1.31285301005648,-0.155158792858271,-1.67651527941921,-1.99894819879043,-1.9721513112091,-1.87618712627506,-1.9606649496605,-1.95138255849286,-1.95794743429287,-1.93817278498482
"Icons","Rublev_PrazdnichniyChin2",1.29032258064516,0.272,0.125984251968504,-0.529644268774704,-1.73840134153158,-1.59012539184953,-1.33028122956181,-1.08146780521579,-0.989303266840127,-0.389355742296919,-0.54855592169025,-0.506938544321722,-0.158402203856749,-1.52607855763039,-1.8728622136173,-1.52191235059761,-1.63114301490889,-1.49737118822292,-1.01051668952904,-0.826152455558903,0.0318605350165314,-0.382789975604347,-0.344791393335083,-0.931730769230769,-1.7176906779661,-1.58563535911602,-1.17303879920702,-1.33882740758182,-0.985182945267614,-0.923238696109359,-0.532852564102564,-0.571279373368146,-0.1125,-1.47519202823334,-1.65670202507232,-1.28772317901722,-0.824244470707412,-0.191953720746779,-0.793223485727547,-0.446711220541681,-0.745961133224069,-1.12731692494682,-1.96195244055069,-2
"Icons","Rublev_PrazdnichniyChin3",1.53806451612903,1.488,1.03937007874016,0.766798418972332,-1.91559530463946,-1.47257053291536,-0.0091563113145847,-1.01684744980383,-0.596126047990749,-0.442577030812325,-1.2556697034309,-0.48541489662985,-0.192837465564738,-1.78106889890534,-1.9567602452404,-1.56653386454183,-1.09552733296521,0.521556256572029,-0.514860539551898,-0.981620970171738,-0.487526299969943,-0.882235528942116,-0.522172658094988,-1.15961538461538,-1.9073093220339,-1.42127071823204,-0.469555366751628,-0.946079585589828,-0.657393407922588,-0.873817034700315,-1.27964743589744,-0.5911227154047,-0.00416666666666667,-1.77662445505501,-1.75864444138311,-0.665823984831727,-0.387979064663177,-0.556928740468052,-0.993734045022047,-0.715441435103764,-1.30695387497073,-1.29504709814646,-1.9188986232791,-1.99668782776704
"Icons","Rublev_PrazdnichniyChin4",1.40838709677419,-0.624,-1.33858267716535,-1.30434782608696,-1.88429290106205,-1.02664576802508,-0.432962720732505,-0.36879759981537,-0.301243133853715,0.868347338935574,-0.949408800155069,-1.64316057774002,-2,-2,-1.93739916101968,-1.199203187251,-1.23909442297073,-0.056782334384858,0.498399634202103,-0.201868032539922,0.212203186053502,-0.799733865602129,-1.66517974284965,-1.99903846153846,-1.86334745762712,-1.1353591160221,-0.505805720758992,-0.401695314339534,-0.207438766253402,0.138801261829653,-1.0088141025641,-1.65013054830287,-1.99444444444444,-2,-1.38944758231161,-0.423131616369095,-0.209015701502617,0.458059426768341,-1.09770248317475,-1.79880408019698,-1.99812690236479,-2,-2,-2
"Icons","Rublev_PrazdnichniyChin5",1.35096774193548,-0.432,-0.598425196850394,-0.134387351778656,-1.99944102850755,-1.05094043887147,1.3943754087639,-0.48234479575352,-0.662041052327262,-0.301120448179272,-1.14634619112231,-1.33276692155197,-1.87603305785124,-2,-1.98967408841562,-1.32589641434263,-0.358917725013805,1.24079915878023,0.116140832190215,-0.579090087375716,-0.556056507363992,-0.955866045686405,-1.51193912358961,-1.98269230769231,-1.99523305084746,-0.959254143646409,0.92155196828094,-0.647515893571933,-0.560628968853946,-0.799158780231335,-1.16025641025641,-1.38381201044386,-1.83888888888889,-1.99916960763961,-1.98181567709051,-0.707536735661242,1.02144183690697,-0.149881672363923,-1.10234393130657,-1.44987689060851,-1.96347459611332,-1.99878456396232,-2,-2
"Icons","Rublev_SpasIzDeisusnogoChina",-1.04258064516129,0.128,-0.283464566929134,-0.814229249011858,-1.98826159865847,-1.81269592476489,-1.3407455853499,0.221093930302331,1.93871061000289,1.45518207282913,-1.62861019577437,-1.928632115548,-1.98347107438017,-1.9965657866495,-1.99612778315586,-1.89561752988048,-1.9436775262286,-1.57097791798107,0.98856881572931,2,1.61767357980162,-1.42692392991794,-1.92128050380478,-1.98942307692308,-1.98728813559322,-1.79627071823204,-1.28292268479184,0.733223451848364,2,0.120925341745531,-1.70352564102564,-1.94151436031332,-1.98611111111111,-1.99667843055844,-1.97630527620884,-1.4564702164639,1.52861725476954,0.786221404154615,-1.22951961011836,-1.89166373549068,-1.98876141418871,-1.99270738377393,-1.99299123904881,-2
"Icons","Rublev_Sretenie",1.48129032258065,0.544,0.31496062992126,-0.308300395256917,-1.99105645612074,-1.56191222570533,-0.400261608894702,-0.760212324024925,0.191384793292859,-0.00840336134453781,-0.804419461135879,-0.764089493061456,-1.39256198347107,-1.9407598197038,-1.97483059051307,-1.78247011952191,-1.75924903368305,0.117770767613039,-0.469135802469136,-0.22597167821633,0.0679290652239255,0.0705256154357951,-0.870637627919181,-1.89423076923077,-1.98516949152542,-1.35566298342541,-0.537524780515435,-0.91028961619967,0.298155427880254,-0.661409043112513,-0.826121794871795,-0.933681462140992,-1.33888888888889,-1.93855096533112,-1.97685631629701,-1.18091325643862,0.161067026844504,0.114120431238496,-0.710605708981202,-0.832219486457967,-1.65347693748537,-1.50045578851413,-1.8468085106383,-1.99116754071212
"Icons","Rublev_Troitsa",0.800645161290323,0.256,-0.015748031496063,-0.845849802371542,-2,-1.73275862068966,-1.16677567037279,-1.5245788137549,-0.522116218560278,1.64705882352941,-0.173289397169994,-0.462758425375248,-1.40771349862259,-1.92874007297703,-2,-1.93067729083665,-1.36940916620652,-1.75184016824395,-1.35985368084134,-0.53449834287436,1.0297565374211,0.33666001330672,-0.616636053529257,-1.73846153846154,-2,-1.71339779005525,-1.38034551118663,-1.4716270308453,-0.346537647414575,0.685594111461619,-0.178685897435897,-0.57023498694517,-1.37916666666667,-1.92941664936683,-1.88813886210222,-1.18786538157687,-0.228600371433395,0.87352090454904,-0.467393826873985,-0.874428420682378,-1.73589323343479,-1.83834700698876,-2,-2
"Icons","Rublev_TsarskieVorota1",1.33161290322581,1.136,0.614173228346457,-0.355731225296443,-1.87087758524315,-1.36363636363636,-0.818835840418574,-0.438033694899608,-0.345186470078057,0.355742296918768,0.0407055630936228,-1.75417728688757,-1.99862258953168,-2,-1.79799935463053,-1.59601593625498,-1.68083931529542,-1.4279705573081,-1.19890260631001,-1.21301596866526,0.801322512774271,1.58483033932136,-1.74809761217528,-1.99711538461538,-1.87870762711864,-1.29627071823204,-0.250920419144718,-0.545797033199906,-0.89567583912912,-0.092534174553102,-0.125,-1.77963446475196,-1.99444444444444,-2,-1.47375671580107,-0.170959077263391,-0.742529123754854,0.44228240862477,-0.714318867486656,-1.67639817094618,-1.94474361976118,-1.99756912792464,-2,-2
"Icons","Rublev_TsarskieVorota2",1.53677419354839,0.528,0.15748031496063,-0.513833992094862,-1.96981553940749,-1.46708463949843,-0.586003924133421,-1.1682437110547,-0.494362532523851,1.08403361344538,-0.441558441558442,-0.534126309827244,-1.90358126721763,-1.99399012663662,-1.97095837366893,-1.78725099601594,-1.55052457205964,-0.837013669821241,-0.83493369913123,-0.493522145224465,0.544033663961527,-0.255932579285873,-0.336394647074259,-1.75,-1.90783898305085,-1.37983425414365,-0.880770320022656,-1.0741700023546,-0.39250075597218,0.275499474237645,-0.513621794871795,-0.773890339425587,-1.93472222222222,-1.99501764583766,-1.8490150158424,-1.17712118818139,-0.675671112611852,0.428608992900342,0.502668832675795,-0.463594794231446,-1.947553266214,-1.98176845943482,-1.99799749687109,-1.99779188517803
"Icons","Rublev_Zefania",1.34129032258065,-0.384,-1.22834645669291,-1.03557312252964,-1.99776411403018,-0.362852664576802,0.592544146500981,-1.51811677821371,-1.54668979473836,-0.880952380952381,-0.802093428959101,-0.346077598414047,-1.27272727272727,-1.75960506546469,-1.99612778315586,-1.46294820717131,-0.912203202650469,-0.898002103049422,-0.705075445816187,-0.90087375715577,-1.39164412383529,-1.43490796185407,-0.825505116767253,0.899038461538462,-1.98516949152542,0.279696132596685,-0.764089493061456,-1.65151871909583,-1.47142425158754,-0.852786540483701,-0.798076923076923,-0.899216710182768,-1.35833333333333,-1.76416856964916,-1.71015291362447,0.86490756833623,-0.00506500084416681,-1.18064685774389,-1.74843351125551,-1.73126978543792,-1.83797705455397,-1.84807049529019,-1.90387984981227,-1.93265249792989
"Modernism","Kandinskii_BezNazvaniya2",1.89032258064516,-0.416,0.141732283464567,0.766798418972332,-2,-1.74921630094044,-0.167429692609549,-0.486037387491346,-0.764960971379011,-0.747899159663866,-1.24946695095949,-0.750495610308694,-0.831955922865014,-0.83322601416613,-1.99935463052598,-1.75776892430279,-1.11430149088901,-0.694006309148265,-0.769090077732053,-0.924977402832178,-0.78809738503156,-0.916833000665336,-0.610338493833639,0.153846153846154,-2,-1.52624309392265,-0.0345511186632682,-0.765246056039557,-0.95736316903538,-1.11356466876972,-1.17948717948718,-0.993211488250653,-0.863888888888889,-0.858210504463359,-1.97465215594434,-1.40717332911992,-0.716866452811075,-0.445437812253484,-0.912972847528429,-0.393246570524094,-1.1187075626317,-1.09814646004254,-1.45832290362954,-1.10571349710185
"Modernism","Kandinskii_BezNazvaniya3",1.71741935483871,-0.592,-0.535433070866142,-0.403162055335968,-1.73392956959195,-0.971786833855799,0.0405493786788751,-0.723286406646665,-0.507082971957213,-0.724089635854342,-1.15332428765265,-0.692721608609459,-1.52479338842975,-1.93389139300279,-1.5566311713456,-0.70597609561753,-0.659304251794589,-0.115667718191377,-0.331961591220851,-1.37812594154866,-1.54313195070634,-1.46063428698159,-0.528470217790606,-1.18557692307692,-1.73146186440678,-1.07872928176796,-0.356273010478618,-0.647515893571933,-0.344118536437859,-0.762355415352261,-1.19230769230769,-0.936814621409922,-1.68611111111111,-1.92360390284409,-1.76635900261744,-1.20935376836783,-0.99240249873375,-0.607415198527478,-0.509166860060339,0.149841716496658,-1.12713650199017,-1.04709814646004,-1.64055068836045,-1.99006348330113
"Modernism","Kandinskii_BezNazvaniya",1.22,1.36,0.236220472440945,-1.11462450592885,-0.794857462269424,-1.18495297805643,0.193590582079791,-0.384491114701131,-0.21335646140503,-0.243697478991597,-1.90230664857531,-1.9399603511753,-2,-2,-1.23330106485963,-1.13705179282869,-1.40254003313087,-0.967402733964248,-0.0704160951074531,0.0150647785477553,0.224226029455966,-1.06231980483477,-1.84361060089215,-2,-0.717690677966102,-1.15883977900552,0.304163126593033,-0.838709677419355,0.127608104021772,-1.16298633017876,-1.91666666666667,-1.94464751958225,-2,-2,0.660421545667447,0.154526781482067,-1.2814452135742,-1.90323428871943,-1.89510327222093,-1.80161800914527,-1.94193397330836,-2,-2,-2
"Modernism","Kandinskii_DenVsekhSvyatikh",2,-1.472,-0.393700787401575,0.308300395256917,-1.97205142537731,-1.66300940438871,-0.665794637017659,-0.601430879298408,0.103498120844175,0.514005602240896,-0.910641597208761,-1.02577173605211,-1.21074380165289,-1.8849538527581,-1.59083575346886,-1.00717131474104,-0.794036443953617,0.212407991587802,0.275262917238226,-0.428442301898162,-0.700330628193568,-1.19716123308938,-1.50459197061139,-1.94615384615385,-1.98252118644068,-1.73342541436464,-0.987255734919286,-0.775606310336708,0.0622921076504385,-0.07465825446898,-0.748397435897436,-0.943080939947781,-1.05416666666667,-1.82229603487648,-1.90467006474721,-1.44888607994944,-1.09167651527942,-0.465422035235341,-0.704107681596658,0.40450228631727,-0.806836806368532,-1.05560619872379,-1.55043804755945,-1.71846536019873
"Modernism","Kandinskii_DomaBMurnau",1.59161290322581,-1.248,-0.913385826771654,-1.5098814229249,-1.72666294019005,0.431034482758621,-0.708960104643558,-1.29656127394415,-0.50361376120266,0.970588235294118,-1.40763713898042,-1.91390540923251,-1.99173553719008,-2,-0.574378831881252,-1.04143426294821,-1.21479845389288,-1.34174553101998,-1.19890260631001,-0.95872250677915,-0.116020438833784,-0.585939232645819,-1.80687483600105,-1.99711538461538,-1.65307203389831,0.0296961325966851,-0.934013027470971,-1.20131857781964,-0.451768974901724,0.0883280757097792,-1.31490384615385,-1.88616187989556,-1.99305555555556,-2,-0.533131285301006,1.00331805972508,-1.01333783555631,-1.58979752826716,-1.81155720584822,-1.83679212099894,-1.92039335050339,-1.95502886660589,-1.99699624530663,-2
"Modernism","Kandinskii_Improvizatsiya",1.83161290322581,1.6,1.30708661417323,1.17786561264822,-1.99944102850755,-1.55329153605016,0.0117724002616089,-0.662358642972536,-0.252674183289968,0.30672268907563,-0.336886993603412,-1.19796091758709,-1.95592286501377,-2,-1.99870926105195,-1.71394422310757,-0.803975704030922,0.0883280757097792,-0.194787379972565,-0.541729436577282,-0.0318605350165314,-0.19294743845642,-1.23169771713461,-1.95576923076923,-1.99205508474576,-1.41229281767956,-0.232795242141037,-0.659759830468566,-0.247354097369217,-0.239747634069401,-0.37900641025641,-1.37441253263708,-1.96666666666667,-2,-1.97024383523901,-1.46152630747353,-0.826270471045079,0.0625821719694978,-0.110002320724066,0.799859303552585,-1.18707562631702,-1.74962017623823,-1.99599499374218,-2
